from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
38,5.100586633063921,3.628296029119555,3.7213719888013266,0.8868017087095419,2.0322420395783163,0.16438888629857829,3.0308025698964194,1.707395529310631,2.419438936840287,1.910979864048877,2.3866838327699016,-0.9606263737383829,1.2469808283789048,-1.7557997651221142,1.2771737997831016,-0.2258444173845938,14.213913671549207,13.574630874909953,13.02865204605399,14.65442308965531,13.872480843821219,16.550396258475324,13.238704758222456,14.578175438897603,10.141944950305566,10.020303933712816,9.678181453045756,10.776140470270118,10.917186461114543,12.522435878450462,9.745757784940073,10.834958775975425
39,5.383921863332325,3.768318466420384,3.7375407377286542,0.9134260481436378,2.203962170512919,0.3134033598917503,3.359631805662797,1.6259359344175512,2.7567454276719565,2.110559238161536,2.4284931097918325,-0.8798093041857351,1.496368883282872,-1.5815387134220762,1.6789213084604366,-0.23381645824959443,14.48092894677373,13.908474357453787,13.428498135382823,14.581529478073502,14.082905204543515,16.74111205460934,13.501361462286056,14.841828349617183,10.40801799332846,10.355028048145979,10.072027434654395,10.646508757205709,11.166263232972668,12.679369725217043,10.016290891348131,11.096735362256277
40,5.641724328065528,3.692737646215077,3.5172843057216117,1.0222787069827204,2.1767555621309658,0.32217080123504793,3.6955229290426796,1.5448580922288004,3.0745499284430653,2.081342895336742,2.2103742675231595,-0.7060484494996455,1.540769337692693,-1.5084447805626318,2.103837209389121,-0.25430458916816406,14.666443919512226,14.341128618427488,13.741268185507543,14.753438645781005,14.299584166419795,17.09903340209991,13.738721558922578,15.02733642266798,10.607857993370734,10.816943989878869,10.391267463574106,10.829594709225429,11.42666930692776,13.052183810246817,10.265162328319047,11.259560167088928
41,5.982018535335683,3.620427925086922,3.3430802250296394,1.18498081744589,2.0192788506464883,0.31861082814061437,3.917267104214218,1.5660809531763793,3.473224556497656,2.029306562858735,2.0620101639537465,-0.48964325179239143,1.4108206128440126,-1.4225286209388397,2.382899498222798,-0.20210083548303817,14.973480867348385,14.766047352643252,14.086935540992727,14.990016452496842,14.496497884799663,17.455704486448496,14.0323791725987,15.229406984136077,10.964820440416124,11.237695819622148,10.758766434352912,11.140186212893418,11.663238942176795,13.447623969133822,10.582153451752466,11.42428456329659
42,6.390319452299286,3.53985835320972,3.3281547974500927,1.272336441909668,1.9091568609827965,0.3939519399693374,4.0371886428446055,1.6251801400280634,3.935283035977518,1.943553787014449,2.0408226797526425,-0.368639243833762,1.3016869760216228,-1.2787906060032692,2.547342062261183,-0.11467779196909089,15.226813373976508,15.034740411890924,14.427184151852554,15.154732192315228,14.718763166686127,17.572767246324332,14.280187467768423,15.446191772049085,11.24595592550457,11.453308384322908,11.127867881154522,11.382431398544195,11.924003840680701,13.589888585740566,10.851469950064407,11.601779657332932
43,6.576134969087755,3.3476703696454644,3.400269326551555,1.208521389007795,1.9331817855690638,0.5809519840637072,4.031990252082786,1.6182739961088008,4.153333790610937,1.7453752097461646,2.1216289337177328,-0.4018419019025341,1.3209865287233242,-1.0685180046265046,2.5853710974191255,-0.08423760753628622,15.378130703852278,15.324583516307579,14.7408678526991,15.199444142023221,14.90280481495451,17.52861851823502,14.515990483129507,15.68523734113792,11.420048140489994,11.722599236170902,11.467305284258469,11.449438038095355,12.130458282313775,13.54836931014443,11.115025935938524,11.847385058093787
44,6.632340561166832,3.161511881522085,3.5597391695843013,1.0805176813788355,2.06694526902644,0.812357600599511,3.993258069754471,1.5841530505241226,4.233869133499557,1.5914459405138492,2.3434398750308607,-0.4945605792907557,1.4668861433151221,-0.8721588869252912,2.561837475365404,-0.06657397475291749,15.593127029744382,15.787870620111546,15.098528458275137,15.18816336598787,15.205100928831401,17.48689164211938,14.77329844933891,16.01387873817556,11.697469197908013,12.254150012289712,11.854346014972938,11.418427610756662,12.47664955213985,13.49544788071277,11.417335461996766,12.229588407026908
45,6.607137639595732,3.2856771373075357,3.785604016217099,1.0317645459652,2.3488086331604854,0.9701320661935879,3.9721879423766944,1.6293834887615561,4.21129448576061,1.735966652932398,2.6949823248830516,-0.4837848253516448,1.8432777485022096,-0.7341375216438548,2.544870131833322,0.01844471500886491,15.763343622447257,16.138923653421198,15.31682474163572,15.27491918243923,15.615603939715786,17.513959377084188,15.000236453315338,16.264690760630973,11.933194260730914,12.692378147315512,12.102650517608147,11.467017605719684,12.960685232646117,13.520980160932321,11.687912829055392,12.52981338484823
46,6.61291838884596,3.6541473737302876,4.091700002831237,1.0966606098765226,2.6463212446181443,1.0380015839278642,4.0352797813331085,1.7718723463909434,4.211389546029513,2.0691413943665635,3.1829520276366616,-0.3512566952490266,2.290758918851167,-0.6603821812284751,2.6252719832612326,0.16868760348310108,15.861340944117629,16.36661352693712,15.522589172086763,15.517430076806896,16.056666675766493,17.596276613770478,15.22621085635963,16.37584804641644,12.064183316473581,12.940149114978082,12.347673762582046,11.707647730124162,13.490276061998408,13.617436544770399,11.94751105737574,12.649488437158437
47,6.670770651609734,3.949885940037915,4.303533656693944,1.2340626594315207,2.9864693546839565,0.9919614643447616,4.174439978951091,1.931336028867542,4.290820423073428,2.2981424674667554,3.496556545391367,-0.18162239599269459,2.8309124815120703,-0.6586370187376955,2.817562963757201,0.3140662517299398,16.014902815580587,16.545546753067015,15.79022358523959,15.973182407737292,16.468346841753643,17.686813584393985,15.411510790723606,16.449694817913755,12.288431412528306,13.024343516042357,12.66274979764683,12.20498459733389,13.980762944812266,13.739673446670379,12.173846737483409,12.679910143968824
48,6.735887662278726,3.968715029203875,4.244789756510389,1.3960194849540852,3.4230655219096775,0.9863285076346093,4.392132099423483,2.011835901757995,4.389712012917467,2.31148909737239,3.455396386207583,0.0061074314403959384,3.5240339328823382,-0.5651452320893124,3.1386472630187794,0.40869829349316955,16.24759764598946,16.753257904837575,16.07351828344417,16.463051277353664,16.795868241238743,17.756806146946207,15.658429248969208,16.58585987458795,12.631176914090227,13.136172618862137,13.000709797254043,12.755797368809372,14.379209194499975,13.856886764939834,12.485166742937375,12.779756076566358
49,6.807026551524738,3.9712188639657358,4.015701010712572,1.5019637796969958,3.748728383403366,1.1609226505786552,4.5856271509456095,2.081094369108374,4.50685617623806,2.4038479427584236,3.2305814635722103,0.15794007207021554,4.062501707342021,-0.23497987358056927,3.431390546826865,0.5206144551790847,16.414862570825942,17.130942738009583,16.30442007701221,16.741314483019707,17.078008208708148,17.74363187723211,15.940230031927106,16.87269484094369,12.87387225175037,13.5783038289949,13.29553326327775,13.057916957084174,14.738583881984354,13.92140418319336,12.832435760681108,13.10142286242037
50,6.904497349425945,4.241432092092507,3.8744172784984166,1.5923216102334736,3.874322516540411,1.409000087244121,4.711918820206764,2.209804347130451,4.701547342260673,2.8351209087385314,3.053826545589683,0.34348214341053174,4.317024167888697,0.12120146859586,3.662618736660109,0.7275304404804106,16.539898605803515,17.45903795136992,16.518473425825217,17.00049368042157,17.32051011403989,17.593066813534804,16.22336118833806,17.172788614164684,13.071731636449297,14.044916278876428,13.592322044472493,13.301685919916682,15.071800939156113,13.80095561806162,13.18757249856725,13.472716730818732
51,7.049602894246254,4.653275276745346,3.8944178570328485,1.6622355858771316,3.873154945900539,1.572833856912864,4.829456475622835,2.3805225213589836,4.949013517788546,3.3996521718676735,3.0537063496766965,0.5483316292505975,4.396046861206616,0.3750283612229035,3.9012096380810313,0.9974823372828588,16.6398783412957,17.643041970868943,16.75607577410009,17.121651513285688,17.557959807989057,17.39098048834721,16.47088175335385,17.357056679427544,13.246105842859839,14.30631701087845,13.93354235469871,13.379752867729799,15.448739297529748,13.53644115397807,13.507467350316617,13.701302471544336
52,7.313866288572465,5.080184628368258,4.040938120970624,1.7017299518105764,3.7439391434920197,1.5172530665581743,4.979003983491416,2.611142963060129,5.352596371874283,3.943669199361799,3.245711220805498,0.7586492581964195,4.268853434600672,0.40134002794521706,4.156308208268662,1.3507238230639207,16.676737462405026,17.848522481229132,16.91669272178257,17.169271745636348,17.65679326669823,17.333318246820706,16.66369304315633,17.53527410286564,13.326254221621342,14.569761392506722,14.171477532044104,13.410340572786353,15.653781749688847,13.498074728630653,13.765928486864604,13.909444692454414
53,7.617042043383692,5.401221296505797,4.280314637174744,1.7049112459470614,3.5115716724072987,1.3990671639074614,5.12859413898565,2.8241523232090167,5.830828919637406,4.344383256066868,3.6741158516310763,0.9724996504181265,3.9937284743947408,0.3534481969471619,4.400519812400933,1.6713054513044419,16.679072150405702,18.03483566579264,17.062266704509803,17.30607899122088,17.670301792745803,17.396197053640734,16.837718711071314,17.633373018770147,13.403091677105643,14.884003637403344,14.398170508450747,13.598322195054177,15.760763158575012,13.79786336920204,14.025072637929568,14.061720229442168
54,7.901230561490319,5.394388399376733,4.623360546346818,1.6831201542310454,3.323854896320638,1.3531283805082626,5.271774542787161,2.8896507360333907,6.330939444372834,4.398020865934024,4.372394648597137,1.0684682321513508,3.861617686770461,0.38416353296951833,4.657565842128316,1.843899495117782,16.759904084504747,18.033983724834705,17.184059658135826,17.437093579059,17.606752294298964,17.380123707696335,16.99903564010907,17.598774094668617,13.605676784509589,15.058012095662763,14.61697687574528,13.800279073440485,15.826514197733829,13.914501437255069,14.282985085236602,14.089769428836911
55,8.200750191953105,5.220328387683837,4.901675513112991,1.6656456550573178,3.30037009037609,1.447287200252374,5.408334657539957,2.8141642333963577,6.892642600268427,4.319614705146295,4.869885169740343,1.1488926460006832,4.001254362543143,0.5296442774175625,4.945203962166725,1.897818127836546,16.730495118164512,17.7765078589582,17.250457821959593,17.5724641731301,17.541536018406845,17.283431701846496,17.116907210221125,17.491189112842097,13.606495898094721,14.916718278149295,14.796351491599271,14.042175347490272,15.94360683690602,13.836676011120394,14.484468568025072,14.017160542393846
56,8.527811180334135,5.184627822794278,5.109915365156651,1.6161832650351182,3.3682110730329153,1.5500382025100183,5.554247799696085,2.755605046977595,7.4928994117278735,4.407833254758094,5.151673622159148,1.2097692315408564,4.294268281447822,0.618437000105247,5.286340844906584,1.9432498946188688,16.5983152773606,17.665271575094597,17.27553029958082,17.577870497097663,17.47473428297741,17.06304662078734,17.146389400731554,17.4785611336581,13.499618302823714,14.969613708502482,14.992350952583115,14.106784519507787,16.075915921155456,13.767653479542513,14.590125642752612,14.08932250352454
57,8.767290432883645,5.253738475008692,5.158496669765142,1.5302477205708986,3.5136277591287026,1.4531319358231984,5.664273614105757,2.7575041701914245,7.952323517030373,4.588694036592443,5.1858947308518,1.2204438967093632,4.7204807431843605,0.5107686831688536,5.561275457847059,2.040583405187548,16.52175735282201,17.838078808808092,17.229852277011958,17.41255282269487,17.41740475162793,16.806004316932842,17.14750565584247,17.60224667852631,13.544085714949745,15.459432234011024,15.138164378334288,13.993574998519092,16.147916549946352,13.733275251437698,14.70040012170801,14.433156983567779
58,8.810007485437751,5.282003865288061,5.105873927329151,1.512868525448324,3.6974473371526253,1.2591702974076506,5.740097646990164,2.781824776858518,8.135598637987803,4.672143491613912,5.091904156085812,1.3143198055651117,5.121050318743944,0.31461508916376113,5.762842207563364,2.137185666857444,16.39120020780808,17.90654208557597,17.152871540615536,17.195870537992278,17.391441325356777,16.61571594786693,17.091160933895953,17.62151209678999,13.513515625578107,15.805209451336006,15.184519837541897,13.893586535694862,16.184832540095822,13.629975323369708,14.777460258631683,14.608831802699621
59,8.698974406458191,5.102682315018868,5.170638112336926,1.7021231600665532,3.8847547426984805,1.0926182234670003,5.741894049752084,2.7276560793665947,8.094584863846453,4.460208638642479,5.140845038095998,1.6557153686605675,5.493194929146094,0.19565666383748548,5.858249292048693,2.0996965118190296,16.09568541255267,17.998814303720465,17.073108504519656,16.999072887393417,17.40981713181757,16.378632492152658,16.95569123599049,17.564932942753945,13.319824690791059,16.069667469967456,15.196178224296046,13.932020260492898,16.314065790821857,13.628050429875627,14.800531968677122,14.633306159868981
60,8.490254834597177,4.840915524414925,5.330147957012338,2.214021535552945,3.9868969731308064,0.998685809976589,5.703252173685011,2.602305328562149,7.878350769921955,4.21285490660771,5.305713565274431,2.339873209714729,5.774761020136788,0.19770000143654665,5.89691188973071,2.012647798447225,15.86046493170762,18.003813562583087,17.007832999289047,16.720301550020963,17.57433873445423,16.041469568294062,16.829356918433522,17.420910240454237,13.226468716141659,16.315357604035153,15.21869593384762,14.023734927065384,16.67888212032278,13.62874933257415,14.82896815827967,14.658865873090841
61,8.29820742500549,4.742348019344175,5.516714956113431,2.557501799857754,3.9721039257958464,1.0295081411691847,5.72209762483168,2.567880492272793,7.666284435256761,4.342481641971082,5.6054483241036825,2.771164796638491,5.877439912425522,0.33269233652581454,5.976059930698901,2.1042706999318033,15.75490044756852,17.803335851808676,16.966091018761787,16.33437622604769,17.811556833700912,15.83416334733298,16.748471234572037,17.20280435204498,13.172877037119884,16.24884972760617,15.27923672402742,13.822641829399439,17.10217155764191,13.653765450271797,14.838990603787428,14.638048413178922
62,8.21394262374189,4.805923044788447,5.565169708032142,2.38074502901995,3.9405427467027168,1.3521492589585784,5.80961510781757,2.7041876012694637,7.607219929471128,4.593180456338361,5.741484888259295,2.689692059091455,5.930576394488845,0.7420863247364635,6.135376141297217,2.3762367766301917,15.73432538046823,17.660240136247353,16.96369528728645,15.863263675934974,17.866013606854224,15.645370475693202,16.711199901704685,16.99875254471175,13.223049523013765,16.186349852688302,15.391776027124585,13.506870105789913,17.25219747065836,13.769345903545819,14.875525998985736,14.613353367707797
63,8.173590932387636,4.878844197967504,5.5601745220652425,2.1374069157566855,3.9484274180963723,1.58150469595107,5.892400953877292,2.8116772692672822,7.656046803268019,4.82961330162113,5.671049994100395,2.599142422148546,6.061218773624375,1.053200084792059,6.345418715836163,2.5994926998987222,15.839003867526984,17.437493032385774,16.992293424533106,15.410790029107407,17.82029715907458,15.578034223239955,16.738304006035445,16.716833916862043,13.49322632872915,16.202631111360304,15.554850996281806,13.355913641581036,17.303084042371708,14.167237787150398,15.028842947859475,14.55110779021179
64,8.211807735924266,4.650955231463377,5.5156116887658735,2.133172074253476,3.9727854903552964,1.6410258855270405,5.916360456584084,2.6870694672175035,7.810578614908176,4.805480652067423,5.573319932124962,2.8166008835342247,6.291713758494114,1.255916279441338,6.476501138530998,2.609288349228231,15.922680798860503,17.096849432118862,16.961773376717574,15.111143623399947,17.802897925861647,15.511242245760307,16.82023827353373,16.333860892115965,13.727164056149148,16.10279257539121,15.627233440685181,13.290893436804321,17.40993517620574,14.500317504710447,15.26594073453217,14.412804004585091
65,8.343987580626123,4.399387909091457,5.464661717240694,2.3341383141148575,3.914939372842761,1.7240629609301945,5.948234949798028,2.6296480279355734,8.134929033867735,4.745191091805783,5.568568842736909,3.245324853362173,6.445605340373014,1.597301470111851,6.578851807485658,2.6954732795635974,15.936413033298246,16.7487398499316,16.83333804223752,14.884408870195385,17.623433899426548,15.425175655336096,16.913421097177423,15.997897742123996,13.901501971615227,15.935950252805915,15.603277564656405,13.185799725150117,17.383598179880607,14.66604844756921,15.519508175179647,14.315209781552916
66,8.475378865245627,4.370537802665462,5.469652586068726,2.7057344281842246,3.8016982512424686,2.105248445587598,5.979805990702624,2.6950715242900025,8.504202564304839,4.9136140763654055,5.8354188863514596,3.7569141332121228,6.490573297048595,2.2965576742602987,6.712913756684725,2.92780501489723,15.737097866574102,16.57711556742282,16.791602253811547,14.62544857845916,17.188478894608114,15.294656211127144,16.8549616167153,15.777876555505323,13.859195968388647,15.935701901868189,15.704033286880705,13.038202752051049,17.154169603127677,14.74009046802489,15.579542293244062,14.331980414072776
67,8.55737517498019,4.474233079838125,5.521589869647,2.699221705914918,3.7608546775754776,2.4749593762272597,5.998274127525394,2.816465759826675,8.87627434059711,5.199267374197136,6.202598939825836,3.829974182494715,6.592756760848226,2.8965675439649075,6.912185647276044,3.2335028356668825,15.59210011788806,16.53469275266075,16.782168164136245,14.417152581570805,16.95137965118506,15.228220469173259,16.74857843973339,15.665711948698695,13.950379008033886,16.07280800685454,15.807649932745742,13.140675392537752,17.0884984444963,14.748560432535204,15.618913538354,14.47528183971835
68,8.645489950878607,4.656753037312367,5.643424447118912,2.2475499503983634,3.7158151745002734,2.6848776206390106,6.010027303263365,3.0288501421422622,9.365055741103223,5.512890238571369,6.5137586897017155,3.4786494799849508,6.66137927785601,2.973423489359938,7.215359989275899,3.6223686139651146,15.287557708306005,16.523992762791806,16.42917472020963,14.264759755720158,16.940918299538748,,16.6273526293264,15.553561195670426,13.950663869251299,16.425396798445966,15.567409522613081,13.501944647729513,17.241729033937645,,15.688210777445912,14.654639018402486
69,8.78618420490522,4.917926085765325,5.81386979555402,1.836810940252794,3.4077026171289533,2.7635419475116207,6.036490775264897,3.240798745755947,9.881063774597544,5.878250820533638,6.867767837091036,3.251907643160274,6.454147267739047,2.6886267157036627,7.5247453371573245,4.001594225762884,15.088938556422868,16.333842688287547,15.989668462175867,14.056936028980024,17.02253335913871,,16.498180206661885,15.392056975064817,13.978501863521837,16.454765359033694,15.32935943062256,13.588607361625956,17.488392069459696,,15.723249992049395,14.753829733046885
70,8.893153441921097,5.062525505890571,5.911945322846381,1.9201691998916797,3.126334354634982,3.002792344657609,6.099144188871829,3.261678277505398,10.336541430712451,6.152420048293006,7.218934676176054,3.494948969807124,6.172951551047101,2.632313052531322,7.814352293754131,4.175879024080955,14.896037772579197,16.083600736592768,15.527923423075627,13.8332600562647,16.922846181291423,,16.171230462465648,15.21433890114669,14.060976960932352,16.290257790256483,15.021052884616747,13.412424817495044,17.570813674241247,,15.594185362224371,14.844097635336963
71,8.949342156226926,4.847027072035137,5.884491517029942,2.3081652741710674,2.9912482608073443,3.2228592887519927,6.159675708760407,3.122905210975647,10.627838466651756,6.098908167433403,7.3394349200074505,3.8837898466246252,5.8910826438001616,2.9780481084006136,8.0523285271996,4.108079766651205,14.64543649944259,15.76622409187155,15.034924675862136,13.676055951631838,16.501732182156488,,15.862161537601173,15.01712686334161,13.989155963507699,16.198821489546265,14.616879555791977,13.332705784776632,17.3855812445588,,15.469004612875517,14.845329761235808
72,8.999751362843664,4.673573469128389,5.790111790473509,2.2376894334522643,2.7800164811317143,3.2593726949784987,6.106466434273,3.11909487217723,10.854413257112265,6.119874400559852,7.314406127171491,3.827208210859208,5.4962854563503285,3.592203525205029,8.175831733675787,4.1011500286902125,14.300583205201585,15.504562175528985,14.790945237660953,13.55089084057171,15.907504686056463,,15.589808309271987,14.668911115896844,13.69866824583277,16.1213165163546,14.47714730857324,13.396866320820184,17.01177801429612,,15.320483388129054,14.766870666924822
73,9.083163531484532,4.579403256017847,5.809330096452599,1.8814223198638402,4.1104535077089945,3.0607809409379185,6.031329801049818,3.2967869582821745,11.07578282634625,6.367112933556938,7.453993535323425,3.606147970172701,6.831972296769145,4.000612973884331,8.196056432466934,4.294405277570962,13.815376596463826,15.342274240239668,14.486687452377256,13.452699209019157,14.606208394382858,,15.29094487715489,14.509165095935753,13.418240565223291,16.069101604162686,14.346697339253277,13.541121003962227,15.860507974039049,,15.174504063491653,14.700903694469659
74,9.08947981055449,4.355507741796319,5.965065375716402,2.0520763613466224,3.964487006258541,3.19528406994556,5.956946620611781,3.2720188213335253,11.138453246965714,6.436318889984289,7.942483203496225,4.1168005118487425,6.830561629715633,4.2816341214127185,8.114647339312455,4.41385840308137,13.174715226813602,15.324642887056688,13.781027397157322,13.358407090808239,13.155414638971882,,14.962835548588657,14.4377668638142,13.124491384239285,16.153633683812004,13.867977368043412,13.610504438843083,14.600952743941642,,15.057484122351257,14.775250002316094
75,,4.170515216550428,6.42588089634897,2.29694832489671,2.6921158560192855,2.882131393456243,4.294673288792157,3.1037700771309225,,6.368455609228843,8.681131143573728,4.636479820578866,5.5206781833231044,4.251255137754217,6.475139495836877,4.522269034868858,12.320326109716552,15.398926555411261,12.551880260463122,13.210391098773309,12.471563150953546,,14.436248581416764,14.425812882215208,12.512007541003953,16.353919228285942,12.807524783568233,13.680695698654363,14.165153195904203,,14.748095374938677,14.947520116124085
76,,3.8914050564410148,3.726629245723,2.028133772997049,1.80595411763781,2.9057135929811397,5.037759441712698,3.001420786241852,,6.116626710550311,5.360736765370119,4.916067972177491,5.014475567426995,4.069749306138181,7.387227750132685,4.7446800654277945,11.441469787552789,15.018843084768099,10.87159407532415,12.868943363310063,11.115159161423025,,13.71000062358886,14.188625087788168,11.648888998464122,16.3997352752601,11.24291501514024,13.608542742039532,13.650971914212635,,14.176214793601218,15.005119857051591
77,,3.579878537299533,,1.8910836224201493,,,5.195183951303756,3.0240369773806006,,5.83290593672632,,5.061866693142233,,,7.755846386644681,4.917006626239302,10.929491575321052,14.388242807456106,9.645174699934097,12.065543095101928,10.011299880243623,,12.695860076722346,13.799316953114708,11.298595353655562,16.075149225976162,11.349024661813466,12.835697192244846,13.111093550041378,,13.32220937042095,14.877922462315261
78,,3.373895910241348,,,,,3.2093725508711426,2.7613870255648805,,5.561916146449168,,,,,5.4407074743466115,4.909746418793626,10.37569750284641,14.234520007735373,9.41661534666576,10.934253894789892,12.384985987660182,,11.467568739047481,13.551731685522718,11.354520793484895,16.068727979649964,12.691705476649233,11.837176660891087,16.076091859929335,,12.399462850855592,14.838635360844748
79,,,,,,,1.80595411763781,2.3983986077006447,,,,,,,5.014475567426995,4.565807999640207,9.234922648715747,13.992489783692923,8.762299866250315,11.503253025652217,,,10.450553499867796,13.029016439397425,11.366918112274453,16.083797390818212,12.538228058119907,13.955258228189741,,,12.293698656664041,14.459747291531528
80,,,,,,,,,,,,,,,,,8.845936300645986,13.08193001780566,10.406902682566457,12.320526863000609,,,9.792570269578256,12.008091956297775,11.841184172977911,15.157793538406507,14.142940145763665,15.95218146585738,,,12.72795385461326,13.497485099648797
81,,,,,,,,,,,,,,,,,6.361365442816749,11.460618050211895,,,,,8.37832172977023,11.481935537932056,9.351433138310515,13.742294845611168,,,,,11.666918248823933,13.848776536900456
82,,,,,,,,,,,,,,,,,4.92752731081082,10.589870601206382,,,,,9.239805327012485,11.455198732103495,6.747050857239854,13.447678405928977,,,,,12.322027620977616,14.699929935893179
83,,,,,,,,,,,,,,,,,4.255347687769555,,,,,,4.255347687769555,,5.8023012086530645,,,,,,5.8023012086530645,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
